"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"91-274","Reed Smith Political Action Committee","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/08/2009","T","0","Treasurer","Thomas","William","G","G","22500.00","2","0.00","0","0.00","0","0.00","","22500.00","2","0.00","24282.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-274","Reed Smith Political Action Committee","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/09/2009","T","0","Treasurer","Thomas","William","G","G","50000.00","4","0.00","0","0.00","0","2000.00","","50000.00","4","0.00","34964.52","0.00","0.00","0.00","0.00","0.00","0",""
"91-274","Reed Smith Political Action Committee","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/09/2009","T","0","Treasurer","Thomas","William","G","G","26500.00","2","0.00","0","0.00","0","0.00","","26500.00","2","0.00","32752.95","0.00","0.00","0.00","0.00","0.00","0",""
"91-274","Reed Smith Political Action Committee","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/12/2010","T","0","Treasurer","Thomas","William","G","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","8452.15","0.00","0.00","0.00","0.00","0.00","0",""
"91-275","Issues Mobilization PAC (IMPAC)","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/13/2009","T","0","","Search","Charles","","G","0.00","0","0.00","0","0.00","0","0.25","","0.00","0","0.00","6.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-275","Issues Mobilization PAC (IMPAC)","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/08/2009","T","0","","Search","Charles","","G","0.00","0","0.00","0","0.00","0","0.26","","0.00","0","0.00","6.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-275","Issues Mobilization PAC (IMPAC)","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/15/2009","T","0","","Search","Charles","","G","0.00","0","0.00","0","100.00","1","0.26","","100.00","1","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-275","Issues Mobilization PAC (IMPAC)","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/13/2010","T","0","","Search","Charles","","G","0.00","0","0.00","0","0.00","0","0.27","","0.00","0","0.00","25.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-279","Virginia Retailers PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/13/2009","T","0","Treasurer","Peterson","Laurie","A","G","3186.00","11","0.00","0","1847.50","28","0.00","","5033.50","39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-279","Virginia Retailers PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/13/2009","T","0","Treasurer","Peterson","Laurie","A","G","2500.00","1","0.00","0","0.00","0","0.00","","2500.00","1","0.00","9750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-279","Virginia Retailers PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/14/2009","T","0","Treasurer","Peterson","Laurie","A","G","0.00","0","0.00","0","275.00","11","0.00","","275.00","11","0.00","2026.38","0.00","0.00","0.00","0.00","0.00","0",""
"91-279","Virginia Retailers PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/06/2010","T","0","Treasurer","Peterson","Laurie","A","G","0.00","0","0.00","0","1016.00","11","1250.00","","1016.00","11","0.00","636.64","0.00","0.00","0.00","0.00","0.00","0",""
"91-282","Virginia NOW PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","D","R","0","03/30/2010","R","2010","Treasurer","Perkins","Lee","","G","1800.00","9","0.00","0","1924.00","35","0.00","0","3724.00","44","0.00","763.22","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/13/2009","T","0","Treasurer","Hall","Donald","L","G","53948.50","28","0.00","0","0.00","0","16.59","","53948.50","28","0.00","17832.20","0.00","0.00","0.00","0.00","0.00","0",""
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/14/2009","T","0","Treasurer","Hall","Donald","L","G","90108.04","40","0.00","0","0.00","0","2.61","","90108.04","40","0.00","46011.63","0.00","0.00","0.00","0.00","0.00","0",""
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/08/2009","T","0","Treasurer","Hall","Donald","L","G","87802.52","33","0.00","0","0.00","0","0.00","","87802.52","33","0.00","253372.17","0.00","0.00","0.00","0.00","0.00","0",""
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/13/2010","T","0","Treasurer","Hall","Donald","L","G","29826.87","11","0.00","0","0.00","0","0.00","","29826.87","11","0.00","14029.74","0.00","0.00","0.00","0.00","0.00","0",""
"91-291","Affordable Shelter PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/09/2009","T","0","Treasurer","Rhodes","Patrick","J","G","9100.00","3","0.00","0","0.00","0","919.26","","9100.00","3","0.00","10406.95","0.00","0.00","0.00","0.00","0.00","0",""
"91-291","Affordable Shelter PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/14/2009","T","0","Treasurer","Rhodes","Patrick","J","G","7904.54","4","0.00","0","0.00","0","954.71","","7904.54","4","0.00","23797.11","0.00","0.00","0.00","0.00","0.00","0",""
"91-291","Affordable Shelter PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/14/2009","T","0","Treasurer","Rhodes","Patrick","J","G","8540.00","3","0.00","0","0.00","0","841.45","","8540.00","3","0.00","9500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-291","Affordable Shelter PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/15/2010","T","0","Treasurer","Rhodes","Patrick","J","G","6370.00","3","0.00","0","0.00","0","791.91","","6370.00","3","0.00","6044.13","0.00","0.00","0.00","0.00","0.00","0",""
"91-303","Virginia Physical Therapy Association  PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/08/2009","T","0","Treasurer","Sawyer","Sydney","W","G","625.00","3","0.00","0","500.00","9","0.00","","1125.00","12","0.00","600.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-303","Virginia Physical Therapy Association  PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/10/2009","T","0","Treasurer","Sawyer","Sydney","W","G","4850.00","9","0.00","0","750.00","13","0.00","","5600.00","22","0.00","2750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-303","Virginia Physical Therapy Association  PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/15/2009","T","0","Treasurer","Sawyer","Sydney","W","G","1875.00","3","0.00","0","465.00","9","0.00","","2340.00","12","0.00","4050.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-303","Virginia Physical Therapy Association  PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/01/2010","T","0","Treasurer","Sawyer","Sydney","W","G","3768.00","13","217.49","2","2860.00","45","0.00","","6845.49","60","217.49","2771.81","0.00","0.00","0.00","0.00","0.00","0",""
"91-304","Certified Public Accountants PAC of Virginia","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/15/2009","T","0","Treasurer","Peters","Stephanie","","G","200.00","1","0.00","0","922.00","31","0.00","","1122.00","32","0.00","3760.82","0.00","0.00","0.00","0.00","0.00","0",""
"91-304","Certified Public Accountants PAC of Virginia","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/15/2009","T","0","Treasurer","Peters","Stephanie","","G","5325.00","22","0.00","0","13418.00","508","1533.00","","18743.00","530","0.00","11581.80","0.00","0.00","0.00","0.00","0.00","0",""
"91-304","Certified Public Accountants PAC of Virginia","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/15/2009","T","0","Treasurer","Peters","Stephanie","","G","1375.00","7","0.00","0","4890.00","134","0.00","","6265.00","141","0.00","18167.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-304","Certified Public Accountants PAC of Virginia","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/18/2010","T","0","Treasurer","Peters","Stephanie","","G","14675.00","17","0.00","0","3891.00","87","350.00","","18566.00","104","0.00","6161.88","0.00","0.00","0.00","0.00","0.00","0",""
"91-321","VAPMACS PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/09/2009","T","0","Treas","OConnor","Michael","","G","12515.00","35","0.00","0","100.00","1","0.00","","12615.00","36","0.00","4250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-321","VAPMACS PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/09/2009","T","0","Treas","OConnor","Michael","","G","2785.00","10","0.00","0","0.00","0","0.00","","2785.00","10","0.00","8750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-321","VAPMACS PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/15/2009","T","0","Treas","OConnor","Michael","","G","1190.00","3","0.00","0","0.00","0","0.00","","1190.00","3","0.00","7000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-321","VAPMACS PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/14/2010","T","0","Treas","OConnor","Michael","","G","9170.00","30","0.00","0","0.00","0","0.00","","9170.00","30","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-322","Virginia AIA-PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/13/2009","T","0","Treasurer","Roberts","James","","G","10000.00","1","0.00","0","0.00","0","0.00","","10000.00","1","0.00","2400.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-322","Virginia AIA-PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/10/2009","T","0","Treasurer","Roberts","James","","G","5000.00","1","0.00","0","0.00","0","0.00","","5000.00","1","0.00","10550.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-322","Virginia AIA-PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/09/2009","T","0","Treasurer","Roberts","James","","G","15000.00","1","0.00","0","0.00","0","0.00","","15000.00","1","0.00","6000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-322","Virginia AIA-PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","A","1","01/11/2010","T","0","Treasurer","Roberts","James","","G","15000.00","1","0.00","0","0.00","0","0.00","","15000.00","1","0.00","6500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-322","Virginia AIA-PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/11/2010","T","0","Treasurer","Roberts","James","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","10050.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-337","Richmond Education Association PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/15/2009","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","2955.24","0.00","0.00","2955.24","0.00","0",""
"91-337","Richmond Education Association PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","A","1","04/15/2009","T","0","Treasurer","Edmonds","Joseph","B","G","3089.00","1","0.00","0","0.00","0","0.00","","3089.00","1","0.00","0.00","2955.24","0.00","0.00","2955.24","0.00","0",""
"91-337","Richmond Education Association PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","A","2","04/16/2009","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","3089.00","621","0.00","","3089.00","621","0.00","0.00","2955.24","0.00","0.00","2955.24","0.00","0",""
"91-337","Richmond Education Association PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/13/2009","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","2642.20","648","0.00","","2642.20","648","0.00","0.00","2955.24","0.00","0.00","2955.24","0.00","0",""
"91-337","Richmond Education Association PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","A","1","07/13/2009","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","2642.20","648","0.00","","2642.20","648","0.00","1277.72","2955.24","0.00","0.00","2955.24","0.00","0",""
"91-337","Richmond Education Association PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/13/2009","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","2975.05","678","0.00","","2975.05","678","0.00","1500.00","2955.24","0.00","0.00","2955.24","0.00","0",""
"91-337","Richmond Education Association PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/18/2010","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","2988.80","693","0.00","","2988.80","693","0.00","3309.83","2955.24","0.00","0.00","2955.24","0.00","0",""
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/13/2009","T","0","Treasurer","Balderson","James","","G","50171.00","8","0.00","0","624.50","97","0.00","","50795.50","105","0.00","15000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/13/2009","T","0","Treasurer","Balderson","James","","G","360.00","19","0.00","0","210.00","56","0.00","","570.00","75","0.00","41790.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/13/2009","T","0","Treasurer","Balderson","James","","G","25189.22","69","705.63","2","1280.00","106","0.00","","27174.85","177","705.63","20973.72","0.00","0.00","0.00","0.00","0.00","0",""
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/15/2010","T","0","Treasurer","Balderson","James","","G","1407.00","33","0.00","0","163.00","43","0.00","","1570.00","76","0.00","7585.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-344","Virginia Independent Auto Dealers","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/15/2009","T","0","Treasurer","Tate","Joseph","C","G","2125.00","5","0.00","0","879.00","11","3.67","","3004.00","16","0.00","475.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-344","Virginia Independent Auto Dealers","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/15/2009","T","0","Treasurer","Tate","Joseph","C","G","750.00","2","0.00","0","335.00","36","4.13","","1085.00","38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-344","Virginia Independent Auto Dealers","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/15/2009","T","0","Treasurer","Tate","Joseph","C","G","1810.00","4","0.00","0","796.00","15","4.01","","2606.00","19","0.00","14125.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-344","Virginia Independent Auto Dealers","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","A","1","04/13/2010","T","0","Treasurer","Tate","Joseph","C","G","4115.00","11","0.00","0","1150.00","19","3.67","","5265.00","30","0.00","3200.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-344","Virginia Independent Auto Dealers","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","A","1","04/13/2010","T","0","Treasurer","Tate","Joseph","C","G","950.00","3","0.00","0","914.00","13","4.13","","1864.00","16","0.00","475.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-344","Virginia Independent Auto Dealers","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","A","1","04/15/2010","T","0","Treasurer","Tate","Joseph","C","G","735.00","3","0.00","0","936.00","16","4.01","","1671.00","19","0.00","14125.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-344","Virginia Independent Auto Dealers","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","04/15/2010","L","0","Treasurer","Tate","Joseph","C","G","2378.00","5","0.00","0","270.00","4","0.62","","2648.00","9","0.00","7672.50","0.00","0.00","0.00","0.00","0.00","0",""
"91-346","Suffolk PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/09/2009","T","0","Treasurer","Pittman","Gail","C","G","213.60","1","0.00","0","0.00","0","0.00","","213.60","1","0.00","1106.80","0.00","0.00","0.00","0.00","0.00","0",""
"91-346","Suffolk PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","01/11/2010","L","0","Treasurer","Pittman","Gail","C","G","0.00","0","0.00","0","0.00","0","178.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-346","Suffolk PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/11/2010","T","0","Treasurer","Pittman","Gail","C","G","0.00","0","0.00","0","0.00","0","178.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/14/2009","T","0","Treasurer","Hargrove","Terry","","G","1260.00","4","0.00","0","0.00","0","5532.00","","1260.00","4","0.00","24250.00","36206.00","0.00","7299.00","28907.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/13/2009","T","0","Treasurer","Hargrove","Terry","","G","152696.80","18","0.00","0","0.00","0","0.00","","152696.80","18","0.00","75450.00","28907.00","0.00","0.00","28907.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","A","1","07/15/2009","T","0","Treasurer","Hargrove","Terry","","G","152696.80","18","0.00","0","0.00","0","0.00","","152696.80","18","0.00","75450.00","28907.00","0.00","0.00","28907.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","A","2","07/15/2009","T","0","Treasurer","Hargrove","Terry","","G","152696.80","18","0.00","0","0.00","0","0.00","","152696.80","18","0.00","74450.00","28907.00","0.00","0.00","28907.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/02/2009","T","0","Treasurer","Hargrove","Terry","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","60100.00","28907.00","0.00","7299.00","21608.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/19/2010","T","0","Treasurer","Hargrove","Terry","","G","13846.70","52","0.00","0","0.00","0","1000.00","","13846.70","52","0.00","35468.10","21608.00","0.00","0.00","21608.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","A","1","10/17/2011","T","0","Treasurer","Hargrove","Terry","","G","1260.00","4","0.00","0","0.00","0","5532.00","","1260.00","4","0.00","24250.00","43505.00","0.00","7299.00","36206.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","A","3","10/17/2011","T","0","Treasurer","Hargrove","Terry","","G","152696.80","18","0.00","0","0.00","0","0.00","","152696.80","18","0.00","78950.00","36206.00","0.00","0.00","36206.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","A","1","10/17/2011","T","0","Treasurer","Hargrove","Terry","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","60100.00","36206.00","0.00","7299.00","28907.00","0.00","0",""
"91-362","Virginia Cable PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","A","1","10/17/2011","T","0","Treasurer","Hargrove","Terry","","G","13846.70","52","0.00","0","0.00","0","1000.00","","13846.70","52","0.00","35468.10","28907.00","0.00","0.00","28907.00","0.00","0",""
"91-364","Council for Certified Virginia Interior Designers PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/07/2009","T","0","Treasurer","Schoenadel Thacker","J Kim","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-364","Council for Certified Virginia Interior Designers PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/08/2009","T","0","Treasurer","Schoenadel Thacker","J Kim","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-364","Council for Certified Virginia Interior Designers PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/12/2010","T","0","Treasurer","Schoenadel Thacker","J Kim","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/08/2009","T","0","Treasurer","Hudgins","Virginia","","G","8050.00","35","0.00","0","300.00","8","11.44","","8350.00","43","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/14/2009","T","0","Treasurer","Hudgins","Virginia","","G","13345.00","17","0.00","0","100.00","1","5.20","","13445.00","18","0.00","43109.65","0.00","0.00","0.00","0.00","0.00","0",""
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/07/2009","T","0","Treasurer","Hudgins","Virginia","","G","32931.70","45","0.00","0","130.00","2","4.57","","33061.70","47","0.00","45313.33","0.00","0.00","0.00","0.00","0.00","0",""
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/07/2010","T","0","Treasurer","Hudgins","Virginia","","G","9742.42","26","0.00","0","150.00","3","3.68","","9892.42","29","0.00","26322.68","0.00","0.00","0.00","0.00","0.00","0",""
"91-369","NRA Political Victory Fund","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/08/2009","T","0","Treasurer","Adkins","Mary","R","G","0.00","0","0.00","0","1000.00","40","0.00","","1000.00","40","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-369","NRA Political Victory Fund","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/09/2009","T","0","Treasurer","Adkins","Mary","R","G","0.00","0","0.00","0","19000.00","825","0.00","","19000.00","825","0.00","19000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-369","NRA Political Victory Fund","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/13/2009","T","0","Treasurer","Adkins","Mary","R","G","0.00","0","0.00","0","24636.08","985","0.00","","24636.08","985","0.00","24636.08","0.00","0.00","0.00","0.00","0.00","0",""
"91-369","NRA Political Victory Fund","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/14/2010","T","0","Treasurer","Adkins","Mary","R","G","0.00","0","0.00","0","920820.95","30694","0.00","","920820.95","30694","0.00","920820.95","0.00","0.00","0.00","0.00","0.00","0",""
"91-379","Fairfax County Chamber PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/15/2009","T","0","Treasurer","Adams","Julie","","G","8700.00","10","0.00","0","0.00","0","0.00","","8700.00","10","0.00","1439.66","0.00","0.00","0.00","0.00","0.00","0",""
"91-379","Fairfax County Chamber PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","A","1","04/20/2009","T","0","Treasurer","Adams","Julie","","G","10750.00","12","0.00","0","0.00","0","0.00","","10750.00","12","0.00","1449.66","0.00","0.00","0.00","0.00","0.00","0",""
"91-379","Fairfax County Chamber PAC","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","07/14/2009","T","0","Treasurer","Adams","Julie","","G","5100.00","6","0.00","0","1100.00","22","0.00","","6200.00","28","0.00","1803.38","0.00","0.00","0.00","0.00","0.00","0",""
"91-379","Fairfax County Chamber PAC","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/13/2009","T","0","Treasurer","Adams","Julie","","G","3000.00","2","0.00","0","1150.00","23","0.00","","4150.00","25","0.00","14066.52","0.00","0.00","0.00","0.00","0.00","0",""
"91-379","Fairfax County Chamber PAC","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/15/2010","T","0","Treasurer","Adams","Julie","","G","1500.00","1","0.00","0","3400.00","68","0.00","","4900.00","69","0.00","11308.02","0.00","0.00","0.00","0.00","0.00","0",""
"91-392","Alexandria PAC for Education","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","10/15/2009","L","0","Treas","Chase","Francis","M","G","207.60","1","0.00","0","100.00","1","0.00","","307.60","2","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-392","Alexandria PAC for Education","2009","07/15/2009","JULP15_09","04/01/2009","06/30/2009","E","R","0","10/15/2009","L","0","Treas","Chase","Francis","M","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-392","Alexandria PAC for Education","2009","10/15/2009","OCTP15_09","07/01/2009","09/30/2009","E","R","0","10/15/2009","T","0","Treas","Chase","Francis","M","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-392","Alexandria PAC for Education","2009","01/19/2010","JANP19_10","10/01/2009","12/31/2009","E","R","0","01/15/2010","T","0","Treas","Chase","Francis","M","G","714.00","1","0.00","0","0.00","0","0.00","","714.00","1","0.00","596.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-393","Virginia Oil & Gas Association PAC","2009","04/15/2009","APRP15_09","01/01/2009","03/31/2009","E","R","0","04/14/2009","T","0","Treasurer","Clear","William","","G","12625.00","43","0.00","0","400.00","5","0.00","","13025.00","48","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0",""
